row_id,TEXT,input_ids,PREDICTED_LABEL
6887,the gold filter allows more oil and particulates into the coffee .,"tensor([  101,  1996,  2751, 11307,  4473,  2062,  3514,  1998,  2112, 24153,
         2015,  2046,  1996,  4157,  1012,   102])",1
6888,i like the small size as i do not have a large kitchen counter .,"tensor([ 101, 1045, 2066, 1996, 2235, 2946, 2004, 1045, 2079, 2025, 2031, 1037,
        2312, 3829, 4675, 1012,  102])",1
6889,it s a decent concept but just didn t work out for us .,"tensor([  101,  2009,  1055,  1037, 11519,  4145,  2021,  2074,  2134,  1056,
         2147,  2041,  2005,  2149,  1012,   102])",0
6890,i use fans every night to sleep for the white noise and this is great .,"tensor([ 101, 1045, 2224, 4599, 2296, 2305, 2000, 3637, 2005, 1996, 2317, 5005,
        1998, 2023, 2003, 2307, 1012,  102])",1
6891,i found this to be much less sticky to hold on to than any other skin i bought .,"tensor([  101,  1045,  2179,  2023,  2000,  2022,  2172,  2625, 15875,  2000,
         2907,  2006,  2000,  2084,  2151,  2060,  3096,  1045,  4149,  1012,
          102])",1
6892,can t complain about something a product is not made to do .,"tensor([  101,  2064,  1056, 17612,  2055,  2242,  1037,  4031,  2003,  2025,
         2081,  2000,  2079,  1012,   102])",0
6893,i wouldn t even try to use it with him .,"tensor([ 101, 1045, 2876, 1056, 2130, 3046, 2000, 2224, 2009, 2007, 2032, 1012,
         102])",0
6894,but i m just not finding this game fun .,"tensor([ 101, 2021, 1045, 1049, 2074, 2025, 4531, 2023, 2208, 4569, 1012,  102])",0
6895,"again ,  this is not the fault or virtue of the popper .","tensor([  101,  2153,  1010,  2023,  2003,  2025,  1996,  6346,  2030, 11870,
         1997,  1996,  3769,  4842,  1012,   102])",0
6896,"i tried using on a little ,  maybe a dime amount ,  and it still left my hair flaky .","tensor([  101,  1045,  2699,  2478,  2006,  1037,  2210,  1010,  2672,  1037,
        27211,  3815,  1010,  1998,  2009,  2145,  2187,  2026,  2606, 13109,
         4817,  2100,  1012,   102])",0
6897,i could not believe that this popper works so well .,"tensor([ 101, 1045, 2071, 2025, 2903, 2008, 2023, 3769, 4842, 2573, 2061, 2092,
        1012,  102])",1
6898,i ve used a blade grinder for enternity and finally after doing research made this purchase .,"tensor([  101,  1045,  2310,  2109,  1037,  6085, 23088,  2121,  2005,  4607,
        22758,  1998,  2633,  2044,  2725,  2470,  2081,  2023,  5309,  1012,
          102])",1
6899,this makes a decent quantity of popcorn in a short amount of time .,"tensor([  101,  2023,  3084,  1037, 11519, 11712,  1997, 24593,  1999,  1037,
         2460,  3815,  1997,  2051,  1012,   102])",1
6900,i will add another tea bag or two next time and it should be fine .,"tensor([ 101, 1045, 2097, 5587, 2178, 5572, 4524, 2030, 2048, 2279, 2051, 1998,
        2009, 2323, 2022, 2986, 1012,  102])",1
6901,i hope that ea will realize the mistake they made and rethink their actions for future releases .,"tensor([  101,  1045,  3246,  2008, 19413,  2097,  5382,  1996,  6707,  2027,
         2081,  1998,  2128, 15222,  8950,  2037,  4506,  2005,  2925,  7085,
         1012,   102])",0
6902,it just turned the crusties in to a deep black paste and smudged it all around .,"tensor([  101,  2009,  2074,  2357,  1996, 19116,  3111,  1999,  2000,  1037,
         2784,  2304, 19351,  1998, 15488, 27066,  2009,  2035,  2105,  1012,
          102])",0
6903,"i have cooked brownies ,  fish ,  veggies ,  pizza ,  ect .","tensor([  101,  1045,  2031, 12984,  2829,  3111,  1010,  3869,  1010,  2310,
        13871,  3111,  1010, 10733,  1010, 14925,  2102,  1012,   102])",1
6904,"i have previously only experienced sticker shock when shopping for a car or electronics . plus ,  pleasing to the eye .","tensor([  101,  1045,  2031,  3130,  2069,  5281,  6293,  2121,  5213,  2043,
         6023,  2005,  1037,  2482,  2030,  8139,  1012,  4606,  1010, 24820,
         2000,  1996,  3239,  1012,   102])",1
6905,"once i put it on ,  i completely forget about it .  .  . until i receive a call .","tensor([ 101, 2320, 1045, 2404, 2009, 2006, 1010, 1045, 3294, 5293, 2055, 2009,
        1012, 1012, 1012, 2127, 1045, 4374, 1037, 2655, 1012,  102])",0
6906,i don t know how i ever lived without it .,"tensor([ 101, 1045, 2123, 1056, 2113, 2129, 1045, 2412, 2973, 2302, 2009, 1012,
         102])",1
6907,"they are decent quality ,  though the stitching is poor compared to loafers from before the outsourcing .","tensor([  101,  2027,  2024, 11519,  3737,  1010,  2295,  1996, 26035,  2075,
         2003,  3532,  4102,  2000, 27048,  2545,  2013,  2077,  1996, 21100,
         8162,  6129,  1012,   102])",1
6908,i like the product and it was a great price .,"tensor([ 101, 1045, 2066, 1996, 4031, 1998, 2009, 2001, 1037, 2307, 3976, 1012,
         102])",1
6909,the handle design is pretty good and easy to manipulate the can .,"tensor([  101,  1996,  5047,  2640,  2003,  3492,  2204,  1998,  3733,  2000,
        17708,  1996,  2064,  1012,   102])",1
6910,"bad egg i guess ,  but that seems to happen a lot with tamron ,  or so i have read .","tensor([  101,  2919,  8288,  1045,  3984,  1010,  2021,  2008,  3849,  2000,
         4148,  1037,  2843,  2007, 17214,  4948,  1010,  2030,  2061,  1045,
         2031,  3191,  1012,   102])",0
6911,"without lows and mids ,  the volume seems to be % lower than the original product .","tensor([ 101, 2302, 2659, 2015, 1998, 3054, 2015, 1010, 1996, 3872, 3849, 2000,
        2022, 1003, 2896, 2084, 1996, 2434, 4031, 1012,  102])",0
6912,bulgarian style is best for custard style yogurt .  .  . the kind we re used to getting at the market .,"tensor([  101,  7643,  2806,  2003,  2190,  2005, 12731, 14117,  2094,  2806,
        10930, 27390,  2102,  1012,  1012,  1012,  1996,  2785,  2057,  2128,
         2109,  2000,  2893,  2012,  1996,  3006,  1012,   102])",0
6913,you can do more than num_num cup at a time and don t have to worry about spilling over .,"tensor([  101,  2017,  2064,  2079,  2062,  2084, 16371,  2213,  1035, 16371,
         2213,  2452,  2012,  1037,  2051,  1998,  2123,  1056,  2031,  2000,
         4737,  2055, 18054,  2058,  1012,   102])",1
6914,"the extra price isn t for better quality ,  just a nicer exterior .","tensor([ 101, 1996, 4469, 3976, 3475, 1056, 2005, 2488, 3737, 1010, 2074, 1037,
        3835, 2099, 8829, 1012,  102])",1
6915,"we had two pizza cutters that were both over num_num years old ,  that this replaced .","tensor([  101,  2057,  2018,  2048, 10733, 16343,  2015,  2008,  2020,  2119,
         2058, 16371,  2213,  1035, 16371,  2213,  2086,  2214,  1010,  2008,
         2023,  2999,  1012,   102])",0
6916,when i called tivoli today i was informed that for $ they would take a look a it .,"tensor([  101,  2043,  1045,  2170, 14841,  6767,  3669,  2651,  1045,  2001,
         6727,  2008,  2005,  1002,  2027,  2052,  2202,  1037,  2298,  1037,
         2009,  1012,   102])",0
6917,the dog didnt like this at all and the smell is atrocious .,"tensor([  101,  1996,  3899,  2134,  2102,  2066,  2023,  2012,  2035,  1998,
         1996,  5437,  2003,  2012,  3217, 18436,  1012,   102])",0
6918,and one side is taken up by a window for an id card .,"tensor([ 101, 1998, 2028, 2217, 2003, 2579, 2039, 2011, 1037, 3332, 2005, 2019,
        8909, 4003, 1012,  102])",0
6919,"this is a game you d get more value out of ,  by playing against friends .","tensor([ 101, 2023, 2003, 1037, 2208, 2017, 1040, 2131, 2062, 3643, 2041, 1997,
        1010, 2011, 2652, 2114, 2814, 1012,  102])",0
6920,it is the best way to preserve matches and personal cards when you are camping or boating .,"tensor([  101,  2009,  2003,  1996,  2190,  2126,  2000,  7969,  3503,  1998,
         3167,  5329,  2043,  2017,  2024, 13215,  2030, 23639,  1012,   102])",1
6921,the case is nice but i m not a huge fan of the fit .,"tensor([ 101, 1996, 2553, 2003, 3835, 2021, 1045, 1049, 2025, 1037, 4121, 5470,
        1997, 1996, 4906, 1012,  102])",0
6922,altho i love the looks of this toy  bright colors  it isn t very engaging .,"tensor([  101, 12456,  6806,  1045,  2293,  1996,  3504,  1997,  2023,  9121,
         4408,  6087,  2009,  3475,  1056,  2200, 11973,  1012,   102])",0
6923,"like the title says ,  i m not sure these  super pills  are quite worth the price .","tensor([  101,  2066,  1996,  2516,  2758,  1010,  1045,  1049,  2025,  2469,
         2122,  3565, 15345,  2024,  3243,  4276,  1996,  3976,  1012,   102])",0
6924,i d rather bake at home than buy anything that tastes like they didn t clean the sheet pans between bakings .,"tensor([  101,  1045,  1040,  2738,  8670,  3489,  2012,  2188,  2084,  4965,
         2505,  2008, 16958,  2066,  2027,  2134,  1056,  4550,  1996,  7123,
         6090,  2015,  2090, 21522,  2015,  1012,   102])",0
6925,"have never used it , wasn t willing to  wire up  my bike to use it .","tensor([ 101, 2031, 2196, 2109, 2009, 1010, 2347, 1056, 5627, 2000, 7318, 2039,
        2026, 7997, 2000, 2224, 2009, 1012,  102])",0
6926,"unfortunately ,  that dosage of num_num capsules per day is very costly .","tensor([  101,  6854,  1010,  2008,  9998,  4270,  1997, 16371,  2213,  1035,
        16371,  2213, 18269,  2015,  2566,  2154,  2003,  2200, 17047,  1012,
          102])",0
6927,easy to snip your finger skin if not careful .,"tensor([ 101, 3733, 2000, 1055, 3490, 2361, 2115, 4344, 3096, 2065, 2025, 6176,
        1012,  102])",0
6928,"yes ,  as pointed out by previous reviewer ,  this item has been revised .","tensor([  101,  2748,  1010,  2004,  4197,  2041,  2011,  3025, 12027,  1010,
         2023,  8875,  2038,  2042,  8001,  1012,   102])",0
6929,the kinivo also consistently had an easier time connecting to my iphone .,"tensor([  101,  1996, 12631, 20984,  2036, 10862,  2018,  2019,  6082,  2051,
         7176,  2000,  2026, 18059,  1012,   102])",1
6930,this machine is best for every night use .,"tensor([ 101, 2023, 3698, 2003, 2190, 2005, 2296, 2305, 2224, 1012,  102])",1
6931,"oh well ,  at least i have liquid hand soap for the near future .","tensor([ 101, 2821, 2092, 1010, 2012, 2560, 1045, 2031, 6381, 2192, 7815, 2005,
        1996, 2379, 2925, 1012,  102])",0
6932,just i recommendation do not use them at they gym .,"tensor([  101,  2074,  1045, 12832,  2079,  2025,  2224,  2068,  2012,  2027,
         9726,  1012,   102])",0
6933,the store brands would leave many unpopped and half popped kernels that were not good to eat .,"tensor([  101,  1996,  3573,  9639,  2052,  2681,  2116,  4895, 16340,  5669,
         1998,  2431, 10538, 16293,  2015,  2008,  2020,  2025,  2204,  2000,
         4521,  1012,   102])",0
6934,i have definitely gotten value for my money with this brand of cookware .,"tensor([ 101, 1045, 2031, 5791, 5407, 3643, 2005, 2026, 2769, 2007, 2023, 4435,
        1997, 5660, 8059, 1012,  102])",1
6935,even using a skinnier tire num_extend this pump failed to pump at all even after several minutes of trying .,"tensor([  101,  2130,  2478,  1037,  3096, 14862, 12824, 16371,  2213,  1035,
         7949,  2023, 10216,  3478,  2000, 10216,  2012,  2035,  2130,  2044,
         2195,  2781,  1997,  2667,  1012,   102])",0
6936,i use the plastic lids for the ball jars for freezing and storing food in the refrigerator .,"tensor([  101,  1045,  2224,  1996,  6081, 26122,  2005,  1996,  3608, 25067,
         2005, 12809,  1998, 23977,  2833,  1999,  1996, 18097,  1012,   102])",1
6937,ordered a brand i had used before and liked .,"tensor([ 101, 3641, 1037, 4435, 1045, 2018, 2109, 2077, 1998, 4669, 1012,  102])",0
6938,we have num_num and use them for every type of cooking .,"tensor([  101,  2057,  2031, 16371,  2213,  1035, 16371,  2213,  1998,  2224,
         2068,  2005,  2296,  2828,  1997,  8434,  1012,   102])",1
6939,it is a shame since the product works fine on devices with completely flat screens .,"tensor([  101,  2009,  2003,  1037,  9467,  2144,  1996,  4031,  2573,  2986,
         2006,  5733,  2007,  3294,  4257, 12117,  1012,   102])",0
6940,i m a lefty and have no problems using this .,"tensor([ 101, 1045, 1049, 1037, 2187, 2100, 1998, 2031, 2053, 3471, 2478, 2023,
        1012,  102])",1
6941,"living alone ,  this one was perfect for me .","tensor([ 101, 2542, 2894, 1010, 2023, 2028, 2001, 3819, 2005, 2033, 1012,  102])",1
6942,the itrip also required special tone files to be loaded into your itunes playlist to change frequencies .,"tensor([  101,  1996,  2009, 29443,  2036,  3223,  2569,  4309,  6764,  2000,
         2022,  8209,  2046,  2115, 11943,  2377,  9863,  2000,  2689, 13139,
         1012,   102])",0
6943,i d buy a good $ pot and another grinder and do it myself .,"tensor([  101,  1045,  1040,  4965,  1037,  2204,  1002,  8962,  1998,  2178,
        23088,  2121,  1998,  2079,  2009,  2870,  1012,   102])",1
6944,i will continue my search for the right color .,"tensor([ 101, 1045, 2097, 3613, 2026, 3945, 2005, 1996, 2157, 3609, 1012,  102])",0
6945,"as usual ,  amazon came through with a great product and quick shipping .","tensor([ 101, 2004, 5156, 1010, 9733, 2234, 2083, 2007, 1037, 2307, 4031, 1998,
        4248, 7829, 1012,  102])",1
6946,she did however have some difficulty turning the toy in a different direction .,"tensor([ 101, 2016, 2106, 2174, 2031, 2070, 7669, 3810, 1996, 9121, 1999, 1037,
        2367, 3257, 1012,  102])",0
6947,i did end up using it and it made absolutely no difference to my skin whatsoever .,"tensor([  101,  1045,  2106,  2203,  2039,  2478,  2009,  1998,  2009,  2081,
         7078,  2053,  4489,  2000,  2026,  3096, 18971,  1012,   102])",0
6948,so i finally decided on this older model by honeywell because it got the least complaints and bad ratings .,"tensor([  101,  2061,  1045,  2633,  2787,  2006,  2023,  3080,  2944,  2011,
         6861,  4381,  2138,  2009,  2288,  1996,  2560, 10821,  1998,  2919,
         8599,  1012,   102])",0
6949,"solid construction ,  great coating ,  makes beautiful cakes ,  nicely browned ,  and easy to clean up .","tensor([  101,  5024,  2810,  1010,  2307, 18898,  1010,  3084,  3376, 22619,
         1010, 19957, 15005,  2094,  1010,  1998,  3733,  2000,  4550,  2039,
         1012,   102])",1
6950,i love being able to bend them to pick up the chopped food to put in a pan .,"tensor([  101,  1045,  2293,  2108,  2583,  2000,  8815,  2068,  2000,  4060,
         2039,  1996, 24881,  2833,  2000,  2404,  1999,  1037,  6090,  1012,
          102])",1
6951,this bakeware set is great i love the weight and the all around cooking ability .,"tensor([ 101, 2023, 8670, 3489, 8059, 2275, 2003, 2307, 1045, 2293, 1996, 3635,
        1998, 1996, 2035, 2105, 8434, 3754, 1012,  102])",1
6952,this one is packaged as a single unit .,"tensor([  101,  2023,  2028,  2003, 21972,  2004,  1037,  2309,  3131,  1012,
          102])",1
6953,my mom just got an iphone num_extend and wanted a decent case .,"tensor([  101,  2026,  3566,  2074,  2288,  2019, 18059, 16371,  2213,  1035,
         7949,  1998,  2359,  1037, 11519,  2553,  1012,   102])",0
6954,"its a must have ,  so inexpensive and works perfect .","tensor([  101,  2049,  1037,  2442,  2031,  1010,  2061, 23766,  1998,  2573,
         3819,  1012,   102])",1
6955,"anyway ,  but this one if you like popcorn .","tensor([  101,  4312,  1010,  2021,  2023,  2028,  2065,  2017,  2066, 24593,
         1012,   102])",0
6956,"they are tinier than pictured ,  about the size of a fingernail ,  but very strong .","tensor([  101,  2027,  2024,  9543,  3771,  2084, 15885,  1010,  2055,  1996,
         2946,  1997,  1037,  4344, 25464,  1010,  2021,  2200,  2844,  1012,
          102])",1
6957,it is way harder to convince a child that something is  cool  once they already think it is not .,"tensor([ 101, 2009, 2003, 2126, 6211, 2000, 8054, 1037, 2775, 2008, 2242, 2003,
        4658, 2320, 2027, 2525, 2228, 2009, 2003, 2025, 1012,  102])",0
6958,"i tried so hard to make them smooth ,  but each time ,  i had chunks of ice in the maragarita .","tensor([  101,  1045,  2699,  2061,  2524,  2000,  2191,  2068,  5744,  1010,
         2021,  2169,  2051,  1010,  1045,  2018, 24839,  1997,  3256,  1999,
         1996, 13955,  6843,  6590,  1012,   102])",0
6959,she also said that continued use of iron can make your hair fall out !  !  !  who knew ?  ?  .,"tensor([ 101, 2016, 2036, 2056, 2008, 2506, 2224, 1997, 3707, 2064, 2191, 2115,
        2606, 2991, 2041,  999,  999,  999, 2040, 2354, 1029, 1029, 1012,  102])",0
6960,i washed one section of my hair with it and left it on for num_num minutes .,"tensor([  101,  1045,  8871,  2028,  2930,  1997,  2026,  2606,  2007,  2009,
         1998,  2187,  2009,  2006,  2005, 16371,  2213,  1035, 16371,  2213,
         2781,  1012,   102])",0
6961,the norpro fits just right in my lc square grill pan .,"tensor([  101,  1996,  4496, 21572, 16142,  2074,  2157,  1999,  2026, 29215,
         2675, 18651,  6090,  1012,   102])",1
6962,"the foot of the sock is fine ,  but the elastic around the leg is way too tight .","tensor([  101,  1996,  3329,  1997,  1996, 28407,  2003,  2986,  1010,  2021,
         1996, 21274,  2105,  1996,  4190,  2003,  2126,  2205,  4389,  1012,
          102])",0
6963,"it cuts clean and thorough the first time ,  and cleans up great .","tensor([  101,  2009,  7659,  4550,  1998, 16030,  1996,  2034,  2051,  1010,
         1998,  4550,  2015,  2039,  2307,  1012,   102])",1
6964,the trident cases make the phone too big and bulky .,"tensor([  101,  1996, 26515,  3572,  2191,  1996,  3042,  2205,  2502,  1998,
        27446,  1012,   102])",0
6965,"once my character became  locked  ,  that is ,  the client would crash whenever i attempted to log into it .","tensor([ 101, 2320, 2026, 2839, 2150, 5299, 1010, 2008, 2003, 1010, 1996, 7396,
        2052, 5823, 7188, 1045, 4692, 2000, 8833, 2046, 2009, 1012,  102])",0
6966,"no ,  i did not contact the company to get my few dollars back .","tensor([ 101, 2053, 1010, 1045, 2106, 2025, 3967, 1996, 2194, 2000, 2131, 2026,
        2261, 6363, 2067, 1012,  102])",0
6967,"you d think ,  for $ and num_num pieces that you d end up with a nice sized toy ,  but it s tiny .","tensor([  101,  2017,  1040,  2228,  1010,  2005,  1002,  1998, 16371,  2213,
         1035, 16371,  2213,  4109,  2008,  2017,  1040,  2203,  2039,  2007,
         1037,  3835,  7451,  9121,  1010,  2021,  2009,  1055,  4714,  1012,
          102])",0
6968,"it s easy to operate and makes a better cup of coffee than any of my older ,  more common coffeemakers .","tensor([  101,  2009,  1055,  3733,  2000,  5452,  1998,  3084,  1037,  2488,
         2452,  1997,  4157,  2084,  2151,  1997,  2026,  3080,  1010,  2062,
         2691,  4157, 12088,  1012,   102])",1
6969,"if you re a kindle owner ,  there s a bonus .","tensor([ 101, 2065, 2017, 2128, 1037, 2785, 2571, 3954, 1010, 2045, 1055, 1037,
        6781, 1012,  102])",1
6970,"my conventional straight peeler just wasn t doing the job anymore ,  and it was time for a change .","tensor([  101,  2026,  7511,  3442, 14113,  2121,  2074,  2347,  1056,  2725,
         1996,  3105,  4902,  1010,  1998,  2009,  2001,  2051,  2005,  1037,
         2689,  1012,   102])",0
6971,"i immediately put it in the dishwasher with mild detergent  no phosphates ,  no water problems  .","tensor([  101,  1045,  3202,  2404,  2009,  1999,  1996,  9841, 28556,  2121,
         2007, 10256, 28283, 11461,  2053, 17344,  2015,  1010,  2053,  2300,
         3471,  1012,   102])",1
6972,well after waiting num_num hours in line i finally got the system .,"tensor([  101,  2092,  2044,  3403, 16371,  2213,  1035, 16371,  2213,  2847,
         1999,  2240,  1045,  2633,  2288,  1996,  2291,  1012,   102])",1
6973,these are sturdy and easy to fit in small spice jars .,"tensor([  101,  2122,  2024, 23073,  1998,  3733,  2000,  4906,  1999,  2235,
        17688, 25067,  1012,   102])",1
6974,at least make it free if your going to insist on taking it out of the game disc .,"tensor([  101,  2012,  2560,  2191,  2009,  2489,  2065,  2115,  2183,  2000,
        18292,  2006,  2635,  2009,  2041,  1997,  1996,  2208,  5860,  1012,
          102])",0
6975,if you really want a traditional shooter for your num_extend try silpheed :  the lost planet instead .,"tensor([  101,  2065,  2017,  2428,  2215,  1037,  3151, 13108,  2005,  2115,
        16371,  2213,  1035,  7949,  3046,  9033, 14277, 21030,  2094,  1024,
         1996,  2439,  4774,  2612,  1012,   102])",0
6976,made in the usa . this arrived well packaged in bubble wrap .,"tensor([  101,  2081,  1999,  1996,  3915,  1012,  2023,  3369,  2092, 21972,
         1999, 11957, 10236,  1012,   102])",1
6977,if you don t mind noise then it is num_num star all the way .,"tensor([  101,  2065,  2017,  2123,  1056,  2568,  5005,  2059,  2009,  2003,
        16371,  2213,  1035, 16371,  2213,  2732,  2035,  1996,  2126,  1012,
          102])",1
6978,and don t even get me started about the random stacks of hay bales conveniently forming a maze  ?   .,"tensor([  101,  1998,  2123,  1056,  2130,  2131,  2033,  2318,  2055,  1996,
         6721, 20829,  1997, 10974, 28352,  2229, 14057,  2135,  5716,  1037,
        15079,  1029,  1012,   102])",0
6979,it would break the something .   they look terrificly cool and feel great in the hand .,"tensor([  101,  2009,  2052,  3338,  1996,  2242,  1012,  2027,  2298, 27547,
         2135,  4658,  1998,  2514,  2307,  1999,  1996,  2192,  1012,   102])",1
6980,the stiffness also results in streaks which only get worse when you try to fix them .,"tensor([  101,  1996, 10551,  2791,  2036,  3463,  1999, 21295,  2029,  2069,
         2131,  4788,  2043,  2017,  3046,  2000,  8081,  2068,  1012,   102])",0
6981,has a little melter container on top also .,"tensor([  101,  2038,  1037,  2210, 14899,  2121, 11661,  2006,  2327,  2036,
         1012,   102])",1
6982,but for a normal charger it does work .,"tensor([ 101, 2021, 2005, 1037, 3671, 3715, 2099, 2009, 2515, 2147, 1012,  102])",1
6983,"my sister was past the dora game educational speaking ,  even if she still loved the character dora .","tensor([  101,  2026,  2905,  2001,  2627,  1996, 21008,  2208,  4547,  4092,
         1010,  2130,  2065,  2016,  2145,  3866,  1996,  2839, 21008,  1012,
          102])",0
6984,"usually had to be refilling the tank every morning ,  but now only do it less than half the time .","tensor([  101,  2788,  2018,  2000,  2022, 25416,  8591,  2075,  1996,  4951,
         2296,  2851,  1010,  2021,  2085,  2069,  2079,  2009,  2625,  2084,
         2431,  1996,  2051,  1012,   102])",1
6985,"i blend infrequently ,  but i want good results .","tensor([  101,  1045, 12586,  1999, 19699,  2063, 15417,  2135,  1010,  2021,
         1045,  2215,  2204,  3463,  1012,   102])",0
6986,brought it for my wife new droid razr m .,"tensor([  101,  2716,  2009,  2005,  2026,  2564,  2047,  2852,  9314, 10958,
         2480,  2099,  1049,  1012,   102])",0
6987,i kept getting responses that they were out of stock and should get them soon .,"tensor([  101,  1045,  2921,  2893, 10960,  2008,  2027,  2020,  2041,  1997,
         4518,  1998,  2323,  2131,  2068,  2574,  1012,   102])",0
6988,the perk ?  i you signed up for amazon prime .  .  .  . you can get it in num_num days .  .  . no additional shipping charges !  .,"tensor([  101,  1996,  2566,  2243,  1029,  1045,  2017,  2772,  2039,  2005,
         9733,  3539,  1012,  1012,  1012,  1012,  2017,  2064,  2131,  2009,
         1999, 16371,  2213,  1035, 16371,  2213,  2420,  1012,  1012,  1012,
         2053,  3176,  7829,  5571,   999,  1012,   102])",0
6989,"so far after several months of occasional use ,  i am very happy with it .","tensor([ 101, 2061, 2521, 2044, 2195, 2706, 1997, 8138, 2224, 1010, 1045, 2572,
        2200, 3407, 2007, 2009, 1012,  102])",1
6990,but other reviews have gone into that extensively .,"tensor([ 101, 2021, 2060, 4391, 2031, 2908, 2046, 2008, 8077, 1012,  102])",0
6991,all i can get under any circumstance is very low signal strength .,"tensor([  101,  2035,  1045,  2064,  2131,  2104,  2151, 25652,  2003,  2200,
         2659,  4742,  3997,  1012,   102])",0
6992,"the directions are good and my application ,  i actually applied it to two phones ,  worked great .","tensor([  101,  1996,  7826,  2024,  2204,  1998,  2026,  4646,  1010,  1045,
         2941,  4162,  2009,  2000,  2048, 11640,  1010,  2499,  2307,  1012,
          102])",1
6993,i ve used the hook and the ear plug .,"tensor([  101,  1045,  2310,  2109,  1996,  8103,  1998,  1996,  4540, 13354,
         1012,   102])",1
6994,"so far ,  it has met all of my expectations .","tensor([  101,  2061,  2521,  1010,  2009,  2038,  2777,  2035,  1997,  2026,
        10908,  1012,   102])",1
6995,this is such a charming little sugar bowl .,"tensor([  101,  2023,  2003,  2107,  1037, 11951,  2210,  5699,  4605,  1012,
          102])",1
6996,they really liked the ones they had on their iphone num_extend,"tensor([  101,  2027,  2428,  4669,  1996,  3924,  2027,  2018,  2006,  2037,
        18059, 16371,  2213,  1035,  7949,   102])",1
6997,i had a good idea of what i needed .,"tensor([ 101, 1045, 2018, 1037, 2204, 2801, 1997, 2054, 1045, 2734, 1012,  102])",0
6998,it s just like the one i use at work .,"tensor([ 101, 2009, 1055, 2074, 2066, 1996, 2028, 1045, 2224, 2012, 2147, 1012,
         102])",1
6999,"for me ,  this type of lunch jar ,  is what i am used to growing up .","tensor([  101,  2005,  2033,  1010,  2023,  2828,  1997,  6265, 15723,  1010,
         2003,  2054,  1045,  2572,  2109,  2000,  3652,  2039,  1012,   102])",1
7000,"however ,  i used it twice and will never use it again .","tensor([ 101, 2174, 1010, 1045, 2109, 2009, 3807, 1998, 2097, 2196, 2224, 2009,
        2153, 1012,  102])",0
7001,the unit is so light that even my grandma can pick it up with two fingers .,"tensor([  101,  1996,  3131,  2003,  2061,  2422,  2008,  2130,  2026, 13055,
         2064,  4060,  2009,  2039,  2007,  2048,  3093,  1012,   102])",1
7002,how do you review this obvious utensil ?  it s a splatter screen .,"tensor([  101,  2129,  2079,  2017,  3319,  2023,  5793, 21183,  6132,  4014,
         1029,  2009,  1055,  1037, 11867, 20051,  3334,  3898,  1012,   102])",0
7003,but there have been no complaints and we love lodge cast iron products in our household .,"tensor([  101,  2021,  2045,  2031,  2042,  2053, 10821,  1998,  2057,  2293,
         7410,  3459,  3707,  3688,  1999,  2256,  4398,  1012,   102])",1
7004,my last weber lasted num_num years and i can t imagine why this one wouldn t do the same .,"tensor([  101,  2026,  2197, 13351,  6354, 16371,  2213,  1035, 16371,  2213,
         2086,  1998,  1045,  2064,  1056,  5674,  2339,  2023,  2028,  2876,
         1056,  2079,  1996,  2168,  1012,   102])",1
7005,mine came with a book ; works like a charm !  .,"tensor([  101,  3067,  2234,  2007,  1037,  2338,  1025,  2573,  2066,  1037,
        11084,   999,  1012,   102])",1
7006,you have to put the whole bag in the tank until it acclimates to it s new surroundings .,"tensor([  101,  2017,  2031,  2000,  2404,  1996,  2878,  4524,  1999,  1996,
         4951,  2127,  2009, 16222, 17960,  8520,  2000,  2009,  1055,  2047,
        11301,  1012,   102])",0
7007,i fell in love will silicon products years ago .,"tensor([  101,  1045,  3062,  1999,  2293,  2097, 13773,  3688,  2086,  3283,
         1012,   102])",1
7008,change these filters every month and they do a great job .,"tensor([  101,  2689,  2122, 17736,  2296,  3204,  1998,  2027,  2079,  1037,
         2307,  3105,  1012,   102])",1
7009,that s a pretty small concession for the ease of use the dock gives .,"tensor([  101,  2008,  1055,  1037,  3492,  2235, 16427,  2005,  1996,  7496,
         1997,  2224,  1996,  8946,  3957,  1012,   102])",1
7010,"well for one i ordered the wrong size ,  but even at the size they look horrible .","tensor([ 101, 2092, 2005, 2028, 1045, 3641, 1996, 3308, 2946, 1010, 2021, 2130,
        2012, 1996, 2946, 2027, 2298, 9202, 1012,  102])",0
7011,my hands and fingers were cold and stiff all night .,"tensor([  101,  2026,  2398,  1998,  3093,  2020,  3147,  1998, 10551,  2035,
         2305,  1012,   102])",0
7012,"the robe looked nice in the online picture ,  but when we received it ,  it looked cheap .","tensor([  101,  1996, 11111,  2246,  3835,  1999,  1996,  3784,  3861,  1010,
         2021,  2043,  2057,  2363,  2009,  1010,  2009,  2246, 10036,  1012,
          102])",0
7013,in my opinion the differences are only in appearance but not in functionality .,"tensor([  101,  1999,  2026,  5448,  1996,  5966,  2024,  2069,  1999,  3311,
         2021,  2025,  1999, 15380,  1012,   102])",0
7014,i love the calphalon pans that i have purchased from amazon . com .,"tensor([  101,  1045,  2293,  1996, 10250, 21890,  7811,  6090,  2015,  2008,
         1045,  2031,  4156,  2013,  9733,  1012,  4012,  1012,   102])",1
7015,"the puzzles have a strong odor to them ,  don t trust the paint or glue used on them .","tensor([  101,  1996, 19672,  2031,  1037,  2844, 19255,  2000,  2068,  1010,
         2123,  1056,  3404,  1996,  6773,  2030, 25238,  2109,  2006,  2068,
         1012,   102])",0
