row_id,TEXT,input_ids,PREDICTED_LABEL
4498,first of all for the non technically inclined they should have some sort of user manual .,"tensor([    1,  9502,     9,    70,    13,     5,   786, 12684, 19901,    51,
          197,    33,   103,  2345,     9,  3018, 12769,   479,     2])",0
4499,"i have two whisks ,  this one ,  and a silicone covered whisk .","tensor([    1,   118,    33,    80, 43674,  2258,  2156,  1437,    42,    65,
         2156,  1437,     8,    10, 35453,  2913, 22879,   479,     2])",1
4500,i have the latest and greatest versions and i am still experiencing the problems described above .,"tensor([   1,  118,   33,    5,  665,    8, 3968, 7952,    8,  939,  524,  202,
        7242,    5, 1272, 1602, 1065,  479,    2])",0
4501,adding to the bulk is a rubberized band around the edges .,"tensor([    1, 30547,     7,     5,  8533,    16,    10, 11283,  1538,  1971,
          198,     5, 15716,   479,     2])",1
4502,"also ,  bpa in plastic might be a health concren for some .","tensor([    1, 19726,  2156,  1437,   741,  6709,    11,  4136,   429,    28,
           10,   474, 10146,  2558,    13,   103,   479,     2])",0
4503,"i use it with no oil ,  and it comes out great .","tensor([   1,  118,  304,   24,   19,  117,  681, 2156, 1437,    8,   24,  606,
          66,  372,  479,    2])",1
4504,one has broken and another is frayed on one of the straps .,"tensor([    1,  1264,    34,  3187,     8,   277,    16,  6664, 12198,    15,
           65,     9,     5, 31622,   479,     2])",0
4505,"four various shapes ,  sturdy stainless steel ,  cut through dough beautifully and washed nicely in dishwasher .","tensor([    1, 10231,  1337, 16499,  2156,  1437, 28685, 23486,  3689,  2156,
         1437,   847,   149, 14397, 16467,     8, 15158, 15481,    11,  8847,
        34475,   479,     2])",1
4506,they are also light but don t feel cheap .,"tensor([    1, 10010,    32,    67,  1109,    53,   218,   326,   619,  6162,
          479,     2])",1
4507,never have used any sort of depilatory so i got this .,"tensor([    1, 20042,    33,   341,   143,  2345,     9,  8273,   718,  5257,
           98,   939,   300,    42,   479,     2])",0
4508,"had it for over a year ,  fantastic quality and it even stretched to fit a slim bumper .","tensor([    1, 12186,    24,    13,    81,    10,    76,  2156,  1437,  5500,
         1318,     8,    24,   190, 13596,     7,  2564,    10, 11875, 20314,
          479,     2])",1
4509,i ve been through several bluetooth headsets because i really wanted a wireless option for teleworking .,"tensor([    1,   118,  5030,    57,   149,   484, 42034, 44969, 30845,   142,
          939,   269,   770,    10,  6955,  1973,    13,  8327, 10733,   479,
            2])",0
4510,best cup of coffee  ve ever had at home .,"tensor([   1, 7885, 4946,    9, 3895, 1437, 5030,  655,   56,   23,  184,  479,
           2])",1
4511,up to num_num hours of full quantity storage .,"tensor([    1,   658,     7, 15009,  1215, 42666,   722,     9,   455, 16363,
         3521,   479,     2])",1
4512,"this is a sturdy stand ,  it looks nice with its aluminum finish .","tensor([    1,  9226,    16,    10, 28685,  1413,  2156,  1437,    24,  1326,
         2579,    19,    63,  9757,  2073,   479,     2])",1
4513,this supposedly new battery lasts half as long as my year old battery .,"tensor([    1,  9226, 14032,    92,  3822, 19646,   457,    25,   251,    25,
          127,    76,   793,  3822,   479,     2])",0
4514,i know what satsuma products are supposed to smell like .,"tensor([    1,   118,   216,    99,   579,  2923,  5037,   785,    32,  3518,
            7, 11362,   101,   479,     2])",0
4515,the three the game gives you are the three you get .,"tensor([   1,  627,  130,    5,  177, 2029,   47,   32,    5,  130,   47,  120,
         479,    2])",0
4516,"you ll probably only do it because it looks cool ,  but it s almost suicide in some cases .","tensor([    1,  6968, 19385,  1153,   129,   109,    24,   142,    24,  1326,
         3035,  2156,  1437,    53,    24,   579,   818,  4260,    11,   103,
         1200,   479,     2])",0
4517,"also ,  it s not really queen size ,  as advertised .","tensor([    1, 19726,  2156,  1437,    24,   579,    45,   269, 12133,  1836,
         2156,  1437,    25, 20454,   479,     2])",0
4518,"but due to additional costs ,  i bought a white one to match our kitchen .","tensor([   1, 4297,  528,    7,  943, 1042, 2156, 1437,  939, 2162,   10, 1104,
          65,    7,  914,   84, 4647,  479,    2])",0
4519,i have a local biz and i do well .,"tensor([   1,  118,   33,   10,  400,  741, 1210,    8,  939,  109,  157,  479,
           2])",1
4520,it fits my samsung galaxy num_extend and my daughters htc evo and htc evo shift .,"tensor([    1,   405, 10698,   127,   579, 48545, 22703, 15009,  1215, 16435,
         1397,     8,   127,  7172,  1368, 42988,  7630,   139,     8,  1368,
        42988,  7630,   139,  3294,   479,     2])",0
4521,they are just inferior razors that are wrongly designed .,"tensor([    1, 10010,    32,    95, 28510,   910,  1222,   994,    14,    32,
        23276,  1887,   479,     2])",0
4522,i won t buy a product from this manufacturer again and i m looking for a new curling iron .,"tensor([   1,  118,  351,  326,  907,   10, 1152,   31,   42, 7508,  456,    8,
         939,  475,  546,   13,   10,   92, 5350, 1527, 6440,  479,    2])",0
4523,i bought this for my son as a soccer training tool .,"tensor([   1,  118, 2162,   42,   13,  127,  979,   25,   10, 4191, 1058, 3944,
         479,    2])",0
4524,what a cheap trick for wilton to cut back on quality in an effort to save money .,"tensor([    1, 12196,    10,  6162,  7610,    13,   885, 26533,     7,   847,
          124,    15,  1318,    11,    41,  1351,     7,  1871,   418,   479,
            2])",0
4525,i plugged it in to make some guac and nothing .,"tensor([    1,   118, 30251,    24,    11,     7,   146,   103, 11843,  1043,
            8,  1085,   479,     2])",0
4526,"i was concerned when i first got this slow cooker that it was too small ,  it looked so tiny .","tensor([    1,   118,    21,  2273,    77,   939,    78,   300,    42,  2635,
        35572,    14,    24,    21,   350,   650,  2156,  1437,    24,  1415,
           98,  5262,   479,     2])",0
4527,it feels solid and i completely forget that i have it on .,"tensor([   1,  405, 2653, 2705,    8,  939, 2198, 4309,   14,  939,   33,   24,
          15,  479,    2])",1
4528,bought for my daugther in law and she loves it .,"tensor([    1,   428, 12807,    13,   127,   385, 12361, 12968,    11,   488,
            8,    79,  6138,    24,   479,     2])",1
4529,we bought this to use as french onion soup dishes .,"tensor([    1,  1694,  2162,    42,     7,   304,    25, 41259, 19543, 14532,
        10230,   479,     2])",0
4530,it has a nice led light on it that puts a nice look to it .,"tensor([   1,  405,   34,   10, 2579,  669, 1109,   15,   24,   14, 4650,   10,
        2579,  356,    7,   24,  479,    2])",1
4531,you can adjust the volume if it is too loud .,"tensor([   1, 6968,   64, 9160,    5, 3149,  114,   24,   16,  350, 7337,  479,
           2])",0
4532,"too bad ,  because it has a nice look overall .","tensor([    1, 15605,  1099,  2156,  1437,   142,    24,    34,    10,  2579,
          356,  1374,   479,     2])",1
4533,"until durability issues are resolved ,  i can t recommend these boots .","tensor([    1, 29510, 28327,   743,    32,  8179,  2156,  1437,   939,    64,
          326,  5940,   209, 10317,   479,     2])",0
4534,"i will need to try that out ,  but it does not excuse ernie ball from their responsibility .","tensor([    1,   118,    40,   240,     7,   860,    14,    66,  2156,  1437,
           53,    24,   473,    45, 10525,  1437,  3281,   324,  1011,    31,
           49,  2640,   479,     2])",0
4535,but it wasn t at all what i was expecting .,"tensor([   1, 4297,   24,  938,  326,   23,   70,   99,  939,   21, 4804,  479,
           2])",0
4536,"over time ,  there is an inevitable stain buildup but i have not found this to affect flavor .","tensor([    1,  2137,    86,  2156,  1437,    89,    16,    41, 11066, 32551,
        28597,    53,   939,    33,    45,   303,    42,     7,  3327, 12117,
          479,     2])",0
4537,these aren t tips !  !  !  i received the whole nail ones .,"tensor([    1, 29902,  2025,   326,  4965, 27785,  1437, 27785,  1437, 27785,
         1437,   939,   829,     5,  1086, 13517,  1980,   479,     2])",0
4538,the bristles are rough and come apart easily .,"tensor([    1,   627, 37135,  1634,    32,  6744,     8,   283,  4102,  2773,
          479,     2])",0
4539,it makes baking much more pleasurable . this tool has so many uses .,"tensor([    1,   405,   817, 14814,   203,    55, 19518, 24517,   479,    42,
         3944,    34,    98,   171,  2939,   479,     2])",1
4540,the rental machines do a much better job .,"tensor([   1,  627, 7582, 6271,  109,   10,  203,  357,  633,  479,    2])",0
4541,"this is perfect for making turnovers or  jacks  filled with fruit ,  sweet or savory fillings .","tensor([    1,  9226,    16,  1969,    13,   442, 10476,    50,  1437,  1236,
         3400,  1437,  3820,    19,  6231,  2156,  1437,  4045,    50, 14065,
         4405,  3300,  1033,   479,     2])",1
4542,i sat down in front of the computer and opened the packages . inside i found instructions and the products .,"tensor([   1,  118, 4005,  159,   11,  760,    9,    5, 3034,    8, 1357,    5,
        8368,  479, 1025,  939,  303, 9223,    8,    5,  785,  479,    2])",0
4543,"the ad was promising ,  but the results did not justify the claims .","tensor([    1,   627,  2329,    21,  6177,  2156,  1437,    53,     5,   775,
          222,    45, 11071,     5,  1449,   479,     2])",0
4544,i also have an issue with the bottle .,"tensor([   1,  118,   67,   33,   41,  696,   19,    5, 7304,  479,    2])",0
4545,"not only that ,  the num_num spare batteries also charged up in my phone when i had it plugged in .","tensor([    1,  3654,   129,    14,  2156,  1437,     5, 15009,  1215, 42666,
        10628, 10535,    67,  1340,    62,    11,   127,  1028,    77,   939,
           56,    24, 30251,    11,   479,     2])",1
4546,"this thing is really heavy and takes up a lot of counter space ,  but it works as advertised .","tensor([    1,  9226,   631,    16,   269,  2016,     8,  1239,    62,    10,
          319,     9,  3231,   980,  2156,  1437,    53,    24,  1364,    25,
        20454,   479,     2])",1
4547,i bought this a christmas gift for my husband .,"tensor([    1,   118,  2162,    42,    10, 29224, 13738,  4085,    13,   127,
         1623,   479,     2])",0
4548,except your an exiled jedi they call  the exile  .  .  .  .  . wow the cheese is strong in this one .,"tensor([    1, 26837,   110,    41, 34430,  1236, 19237,    51,   486,  1437,
            5, 21323,  1437,   479,  1437,   479,  1437,   479,  1437,   479,
         1437,   479, 26388,     5,  7134,    16,   670,    11,    42,    65,
          479,     2])",0
4549,it was awesome !  these are the right size for everyday glasses and fit your hand well .,"tensor([    1,   405,    21,  6344, 27785,  1437,   209,    32,     5,   235,
         1836,    13,  7476, 11121,     8,  2564,   110,   865,   157,   479,
            2])",1
4550,this is a very well made fan and it generates plenty of air even on the lowest setting .,"tensor([    1,  9226,    16,    10,   182,   157,   156,  2378,     8,    24,
        17382,  2710,     9,   935,   190,    15,     5,  3912,  2749,   479,
            2])",1
4551,i ve only had it for one day and have already used all attachments .,"tensor([    1,   118,  5030,   129,    56,    24,    13,    65,   183,     8,
           33,   416,   341,    70, 30565,   479,     2])",1
4552,it can also be a lot of fun .,"tensor([   1,  405,   64,   67,   28,   10,  319,    9, 1531,  479,    2])",1
4553,"so ,  you pay $ for a relex sight .","tensor([    1,  2527,  2156,  1437,    47,   582,    68,    13,    10, 38208,
         1178,  6112,   479,     2])",0
4554,or buy final fantasy x that doesn t require a tv .,"tensor([    1,   368,   907,   507,  8235,  3023,    14,   630,   326,  2703,
           10, 30016,   479,     2])",0
4555,it s a bit darker than my aqua kitchenaid but it matches beautifully in my kitchen .,"tensor([    1,   405,   579,    10,   828, 20292,    87,   127, 16690,   102,
         4647,  5526,    53,    24,  2856, 16467,    11,   127,  4647,   479,
            2])",1
4556,"yes ,  it will function and give good sound ,  but you re dealing with an inferior product .","tensor([    1, 10932,  2156,  1437,    24,    40,  5043,     8,   492,   205,
         2369,  2156,  1437,    53,    47,   769,  4098,    19,    41, 28510,
         1152,   479,     2])",0
4557,it is hard to control and poorly positioned almost always when you let it go on its own .,"tensor([    1,   405,    16,   543,     7,   797,     8, 12101, 11375,   818,
          460,    77,    47,   905,    24,   213,    15,    63,   308,   479,
            2])",0
4558,the game itself has plenty of bad flaws . i used to love warcraft .,"tensor([    1,   627,   177,  1495,    34,  2710,     9,  1099, 16855,   479,
          939,   341,     7,   657,   997, 17536,   479,     2])",0
4559,i enjoy how easy it is to use and to clean  i also love hot chocolate  .,"tensor([   1,  118, 2254,  141, 1365,   24,   16,    7,  304,    8,    7, 2382,
        1437,  939,   67,  657, 2131, 7548, 1437,  479,    2])",1
4560,my sit bones are between num_extend and num_extend apart .,"tensor([    1,  4783,  2662, 12396,    32,   227, 15009,  1215, 16435,  1397,
            8, 15009,  1215, 16435,  1397,  4102,   479,     2])",0
4561,"the finish is good ,  the lid is quite nice .","tensor([    1,   627,  2073,    16,   205,  2156,  1437,     5, 13431,    16,
         1341,  2579,   479,     2])",1
4562,the long handle means people hold the strainer far from the glass .,"tensor([    1,   627,   251,  3679,   839,    82,   946,     5,  7031, 22022,
          444,    31,     5,  4049,   479,     2])",1
4563,i guess i ll keep it incase he grows .,"tensor([    1,   118,  4443,   939, 19385,   489,    24,  5853,  3175,    37,
        11461,   479,     2])",1
4564,the high frequencies rattled and sounded tinny like there was a loose connector inside the casing .,"tensor([    1,   627,   239, 32407, 21602,     8, 12020, 12899,  2855,   101,
           89,    21,    10,  7082, 34538,  1025,     5, 38507,   479,     2])",0
4565,it does not seem to be quite as well built as the fans i purchased in num_extend,"tensor([    1,   405,   473,    45,  2045,     7,    28,  1341,    25,   157,
         1490,    25,     5,   841,   939,  3584,    11, 15009,  1215, 16435,
         1397,     2])",0
4566,maybe amazon should drop this company s products to avoid disappointing its customers ?  .,"tensor([    1, 31501,   524, 20524,   197,  1874,    42,   138,   579,   785,
            7,  1877,  6770,    63,   916, 17487,  1437,   479,     2])",0
4567,"it still works great ,  just that it doesnt have a cupped headset to cover my ear .","tensor([    1,   405,   202,  1364,   372,  2156,  1437,    95,    14,    24,
        47320,    33,    10,  3729,  5686, 20084,     7,  1719,   127,  5567,
          479,     2])",1
4568,i bought this today to see what i thought .,"tensor([   1,  118, 2162,   42,  452,    7,  192,   99,  939,  802,  479,    2])",0
4569,"while they seemed wasteful and expensive ,  they were both quick and effective .","tensor([    1, 20235,    51,  2551, 34460,     8,  3214,  2156,  1437,    51,
           58,   258,  2119,     8,  2375,   479,     2])",1
4570,but do we have to pay more for less processed items ? unbleached means one step less in the production process .,"tensor([    1,  4297,   109,    52,    33,     7,   582,    55,    13,   540,
        12069,  1964, 17487,   542,  5225, 12552,   839,    65,  1149,   540,
           11,     5,   931,   609,   479,     2])",0
4571,then the whole thing fell apart after a few months .,"tensor([    1, 13040,     5,  1086,   631,  1064,  4102,    71,    10,   367,
          377,   479,     2])",0
4572,the earbud occasionally comes out of my earlobe and the headset just hangs from my ear .,"tensor([    1,   627,  5567,   428,  1906, 10930,   606,    66,     9,   127,
         5567,   462, 14004,     8,     5, 20084,    95, 23835,    31,   127,
         5567,   479,     2])",0
4573,"i bought one of these for my home office ,  and one for my living room .","tensor([   1,  118, 2162,   65,    9,  209,   13,  127,  184,  558, 2156, 1437,
           8,   65,   13,  127, 1207,  929,  479,    2])",0
4574,"this package does not include the frame which is a necessity ,  making this product somewhat useless .","tensor([    1,  9226,  3737,   473,    45,   680,     5,  5120,    61,    16,
           10, 17331,  2156,  1437,   442,    42,  1152,  5568, 23584,   479,
            2])",0
4575,"besides the fact they don t work ,  they are confusing and limited the way they are formatted .","tensor([    1,   428, 46463,     5,   754,    51,   218,   326,   173,  2156,
         1437,    51,    32, 15868,     8,  1804,     5,   169,    51,    32,
        46625,   479,     2])",0
4576,the material and tool actually make the difference .,"tensor([   1,  627, 1468,    8, 3944,  888,  146,    5, 2249,  479,    2])",1
4577,i bought this battery pack for my wife prior to our planned plane trip to hawaii .,"tensor([    1,   118,  2162,    42,  3822,  6356,    13,   127,  1141,  2052,
            7,    84,  1904,  3286,  1805,     7, 15935, 36729,   479,     2])",0
4578,i cannot even test it to see if it works .,"tensor([   1,  118, 1395,  190, 1296,   24,    7,  192,  114,   24, 1364,  479,
           2])",0
4579,it does not sit properly and provides too much resistance .,"tensor([   1,  405,  473,   45, 2662, 5083,    8, 1639,  350,  203, 5910,  479,
           2])",0
4580,i love this pan and will keep the two i purchased .,"tensor([   1,  118,  657,   42, 5730,    8,   40,  489,    5,   80,  939, 3584,
         479,    2])",1
4581,i love them they go with almost anything that you may have .,"tensor([  1, 118, 657, 106,  51, 213,  19, 818, 932,  14,  47, 189,  33, 479,
          2])",1
4582,"agreeing with the same reviewer ,  i could not stomach this stuff .","tensor([    1, 44804,   154,    19,     5,   276, 37102,  2156,  1437,   939,
          115,    45,  9377,    42,  2682,   479,     2])",0
4583,"it washes up nicely ,  so it will be awhile before i have to buy more .","tensor([    1,   405,    21,  5065,    62, 15481,  2156,  1437,    98,    24,
           40,    28, 29402,   137,   939,    33,     7,   907,    55,   479,
            2])",1
4584,stick to the normal gummy bears ! please do listen to the other reviewers .,"tensor([    1, 19650,     7,     5,  2340,   821, 22383, 10361, 27785,  2540,
          109,  4161,     7,     5,    97, 34910,   479,     2])",0
4585,the absolute worst dreamcast game i have ever played .,"tensor([   1,  627, 7833, 2373, 3366, 5182,  177,  939,   33,  655,  702,  479,
           2])",1
4586,those of us concerned with such things as human rights and the american economy are concerned about such omissions .,"tensor([    1, 27768,     9,   201,  2273,    19,   215,   383,    25,  1050,
          659,     8,     5, 38187,   260,   866,    32,  2273,    59,   215,
         1021, 23363,   479,     2])",1
4587,"on top of a printer ,  usb keyboard ,  etc .","tensor([    1,   261,   299,     9,    10, 24079,  2156,  1437, 49030, 12722,
         2156,  1437,  4753,   479,     2])",1
4588,they make the perfect order filler to get free shipping .,"tensor([    1, 10010,   146,     5,  1969,   645, 40547,     7,   120,   481,
         6738,   479,     2])",1
4589,i will have many baking uses for my new cutter .,"tensor([    1,   118,    40,    33,   171, 14814,  2939,    13,   127,    92,
        34388,   479,     2])",1
4590,it isn t all that expensive and you have already invested quite a bit to get a good blade .,"tensor([    1,   405,   965,   326,    70,    14,  3214,     8,    47,    33,
          416,  5221,  1341,    10,   828,     7,   120,    10,   205, 24611,
          479,     2])",1
4591,it s so soft as to be almost mushy .,"tensor([    1,   405,   579,    98,  3793,    25,     7,    28,   818, 39589,
          219,   479,     2])",1
4592,this is the num_extend case i ve bought for my num_extend,"tensor([    1,  9226,    16,     5, 15009,  1215, 16435,  1397,   403,   939,
         5030,  2162,    13,   127, 15009,  1215, 16435,  1397,     2])",1
4593,"sorry to say ,  it is not worth much .","tensor([    1, 39088,     7,   224,  2156,  1437,    24,    16,    45,   966,
          203,   479,     2])",0
4594,"very easy ,  very quick ,  very efficient .  .  . and of course .  .  . no searching for outlets !  !  .","tensor([    1,  5525,  1365,  2156,  1437,   182,  2119,  2156,  1437,   182,
         5693,   479,  1437,   479,  1437,   479,     8,     9,   768,   479,
         1437,   479,  1437,   479,   117,  6062,    13,  6639, 27785,  1437,
        27785,  1437,   479,     2])",1
4595,this is identical to having thugs come in and smash your computer .,"tensor([    1,  9226,    16, 14085,     7,   519, 30773,   283,    11,     8,
        19005,   110,  3034,   479,     2])",0
4596,pros :  very durable son liked it since it was introduced early on and he didn t have many other options .,"tensor([    1,  4892,    29,  4832,  1437,   182, 18300,   979,  6640,    24,
          187,    24,    21,  2942,   419,    15,     8,    37,   399,   326,
           33,   171,    97,  1735,   479,     2])",1
4597,she gave me two cast iron pans that was her mothers .,"tensor([    1,  8877,   851,   162,    80,  2471,  6440, 31592,    14,    21,
           69,  8826,   479,     2])",0
4598,"this puzzle ,  received on her second birthday ,  presented no challenge at all .","tensor([    1,  9226, 18108,  2156,  1437,   829,    15,    69,   200,  4115,
         2156,  1437,  2633,   117,  1539,    23,    70,   479,     2])",1
4599,"that was my biggest complaint about previous irons ,  that wimpy little wisp of steam .","tensor([    1,  6025,    21,   127,   934,  3674,    59,   986, 10209,  1790,
         2156,  1437,    14,   885,   757, 17163,   410,   885, 19291,     9,
        10473,   479,     2])",0
4600,"with data . to start with i do experience occasional heartburn ,  reflux ,  etc ,  so this was a very exciting taste test .","tensor([    1,  5632,   414,   479,     7,   386,    19,   939,   109,   676,
        12577,  1144,  7554,  2156,  1437,  4885, 27643,  2156,  1437,  4753,
         2156,  1437,    98,    42,    21,    10,   182,  3571,  5840,  1296,
          479,     2])",1
4601,"it has great sound ,  features ,  fit ,  and looks .","tensor([   1,  405,   34,  372, 2369, 2156, 1437, 1575, 2156, 1437, 2564, 2156,
        1437,    8, 1326,  479,    2])",1
4602,i have had the water on at the house for a few days and see no problem with leaking .,"tensor([    1,   118,    33,    56,     5,   514,    15,    23,     5,   790,
           13,    10,   367,   360,     8,   192,   117,   936,    19, 18914,
          479,     2])",1
4603,as a protective case and provides extra batterytime .,"tensor([    1,   281,    10, 11775,   403,     8,  1639,  1823,  3822,   958,
          479,     2])",1
4604,"it does ,  and makes great coffee to boot .","tensor([   1,  405,  473, 2156, 1437,    8,  817,  372, 3895,    7, 9759,  479,
           2])",1
4605,"it comes with only a few songs ,  and none of them are sung in their entirety .","tensor([    1,   405,   606,    19,   129,    10,   367,  3686,  2156,  1437,
            8,  4146,     9,   106,    32, 26115,    11,    49, 20090,   479,
            2])",0
4606,"but you need a food processor for grating ,  and for chopping dry stuff .","tensor([    1,  4297,    47,   240,    10,   689, 10655,    13,  4435,  1295,
         2156,  1437,     8,    13, 33892,  3841,  2682,   479,     2])",1
4607,"i downgraded to this one since it s a simple ,  single piece with no parts or attachments to break .","tensor([    1,   118,   159,  9471,     7,    42,    65,   187,    24,   579,
           10,  2007,  2156,  1437,   881,  2125,    19,   117,  1667,    50,
        30565,     7,  1108,   479,     2])",0
4608,i try not to eat to much bread for health reasons .,"tensor([   1,  118,  860,   45,    7, 3529,    7,  203, 8084,   13,  474, 2188,
         479,    2])",1
4609,"i will try to post some pics . it won t let me add a photos ,  which is a shame .","tensor([    1,   118,    40,   860,     7,   618,   103, 18803,   479,    24,
          351,   326,   905,   162,  1606,    10,  2356,  2156,  1437,    61,
           16,    10,  9208,   479,     2])",0
4610,it barely scratched up either !  i love it !  !  !  .,"tensor([    1,   405,  6254, 25807,    62,  1169, 27785,  1437,   939,   657,
           24, 27785,  1437, 27785,  1437, 27785,  1437,   479,     2])",1
4611,i have used her num_num inch chef s knife and although i think that wusthof is mostly junk .,"tensor([    1,   118,    33,   341,    69, 15009,  1215, 42666, 10468,  8172,
          579,  7023,     8,  1712,   939,   206,    14,   885,  4193, 27327,
           16,  2260, 15163,   479,     2])",0
4612,i was surprised the potatoes did not get overly soft since i d left them in the whole time .,"tensor([    1,   118,    21,  3911,     5, 15042,   222,    45,   120, 14860,
         3793,   187,   939,   385,   314,   106,    11,     5,  1086,    86,
          479,     2])",1
4613,get the picture ?  just soak your feet and buy a file .,"tensor([    1,  6460,     5,  2170, 17487,  1437,    95, 27685,   110,  1730,
            8,   907,    10,  2870,   479,     2])",0
4614,madden is lame and ea is a retarded game maker .,"tensor([    1,   119, 23004,    16, 31411,     8,   364,   102,    16,    10,
        47304,   177,  4403,   479,     2])",0
4615,this is a ncie little cutter and works exactly as it should .,"tensor([    1,  9226,    16,    10,   295,   438,   324,   410, 34388,     8,
         1364,  2230,    25,    24,   197,   479,     2])",1
4616,i bought num_num of these and use them constantly .,"tensor([    1,   118,  2162, 15009,  1215, 42666,     9,   209,     8,   304,
          106,  5861,   479,     2])",1
4617,i ve been a brita user for a long time .,"tensor([   1,  118, 5030,   57,   10,  741, 3961,  102, 3018,   13,   10,  251,
          86,  479,    2])",1
4618,first what is pictured is not what i was sent .,"tensor([   1, 9502,   99,   16, 7092,   16,   45,   99,  939,   21, 1051,  479,
           2])",0
4619,i cannot imagine what these people are doing to this thing saying it bogs down with a little pressure .,"tensor([    1,   118,  1395,  4744,    99,   209,    82,    32,   608,     7,
           42,   631,   584,    24,   741, 17821,   159,    19,    10,   410,
         1164,   479,     2])",0
4620,"it s not a perfect solution ,  but it works .","tensor([   1,  405,  579,   45,   10, 1969, 2472, 2156, 1437,   53,   24, 1364,
         479,    2])",1
4621,it cleans my tile and wood floors beautifully before i mop .,"tensor([    1,   405, 30317,   127, 29939,     8,  5627, 11912, 16467,   137,
          939,   475,  1517,   479,     2])",1
4622,used it a few months and used the clean cycle .,"tensor([   1, 6199,   24,   10,  367,  377,    8,  341,    5, 2382, 4943,  479,
           2])",0
4623,"i didn t actually realize it when i bought them ,  but they are full featured phone headsets with mics too .","tensor([    1,   118,   399,   326,   888,  4883,    24,    77,   939,  2162,
          106,  2156,  1437,    53,    51,    32,   455,  3520,  1028, 30845,
           19,   475,  2857,   350,   479,     2])",1
4624,update :  we have now been using this canner for several months .,"tensor([    1, 45061,  4832,  1437,    52,    33,   122,    57,   634,    42,
           64,  1396,    13,   484,   377,   479,     2])",1
4625,this knife handles well and is very sharp .,"tensor([    1,  9226,  7023, 14617,   157,     8,    16,   182,  4406,   479,
            2])",1
4626,"i couldnt keep playing this game ,  i would rather die ,  seriously .","tensor([   1,  118,  115, 3999,  489,  816,   42,  177, 2156, 1437,  939,   74,
        1195, 1597, 2156, 1437, 3640,  479,    2])",0
4627,i handed him the phone and the plastic sheet but he said it is useless to even try .,"tensor([    1,   118,  4507,   123,     5,  1028,     8,     5,  4136,  5462,
           53,    37,    26,    24,    16, 23584,     7,   190,   860,   479,
            2])",0
4628,"i checked to make sure the battery was placed properly  it was  ,  reinserted several times ,  but to no avail .","tensor([    1,   118,  7869,     7,   146,   686,     5,  3822,    21,  2325,
         5083,  1437,    24,    21,  1437,  2156,  1437,   769, 43675,   196,
          484,   498,  2156,  1437,    53,     7,   117, 22345,   479,     2])",0
4629,don t have to charge it as often as my older one and has a longer stand by when using .,"tensor([   1, 7254,  326,   33,    7, 1427,   24,   25,  747,   25,  127, 2530,
          65,    8,   34,   10, 1181, 1413,   30,   77,  634,  479,    2])",1
4630,"the first thing i noticed is this is a quality item ,  except theplastic knob .","tensor([    1,   627,    78,   631,   939,  5324,    16,    42,    16,    10,
         1318,  6880,  2156,  1437,  4682,     5,  2911, 11599, 42256,   479,
            2])",1
4631,the odds of something not fitting or being different are just too high .,"tensor([    1,   627,  5995,     9,   402,    45, 12365,    50,   145,   430,
           32,    95,   350,   239,   479,     2])",0
4632,"works like a charm ,  does what i want .","tensor([    1, 11655,   101,    10, 16426,  2156,  1437,   473,    99,   939,
          236,   479,     2])",1
4633,great filter for the honeywell room air filtration system .,"tensor([    1, 12338, 14929,    13,     5, 10658,  3056,   929,   935, 14242,
           90,  8475,   467,   479,     2])",1
4634,"i like the  forks  on the tip to pick up the tomato slices ,  or pickles or onions .","tensor([    1,   118,   101,     5,  1437, 42318,  1437,    15,     5,  4767,
            7,  1339,    62,     5, 20406, 23873,  2156,  1437,    50,  1339,
         1634,    50, 21568,   479,     2])",1
4635,the stove burned from the central hole for num_num minutes before the stove num_extend,"tensor([    1,   627, 25901,  7685,    31,     5,  1353,  4683,    13, 15009,
         1215, 42666,   728,   137,     5, 25901, 15009,  1215, 16435,  1397,
            2])",0
4636,i really wish sango could improve this set .,"tensor([    1,   118,   269,  2813,   579, 12379,   115,  1477,    42,   278,
          479,     2])",1
4637,"these sheets are very well made ,  very heavy and i have never experienced warping with these sheets .","tensor([    1, 29902, 12208,    32,   182,   157,   156,  2156,  1437,   182,
         2016,     8,   939,    33,   393,  2984,   997, 15341,    19,   209,
        12208,   479,     2])",1
4638,"so beware of this bargain product ,  because you won t even get what you pay for .","tensor([    1,  2527, 36798,     9,    42, 14648,  1152,  2156,  1437,   142,
           47,   351,   326,   190,   120,    99,    47,   582,    13,   479,
            2])",0
4639,this was a disappointing  macaroni and cheese  product .,"tensor([    1,  9226,    21,    10,  6770,  1437, 13418,  9303,   118,     8,
         7134,  1437,  1152,   479,     2])",0
4640,"my koi are active and voracious eaters ,  or were should i say .","tensor([    1,  4783,   449, 12467,    32,  2171,     8,   748,   368, 15525,
         3529,   268,  2156,  1437,    50,    58,   197,   939,   224,   479,
            2])",1
4641,"does the job intended ,  so it is ,  as advertised .","tensor([    1, 26692,     5,   633,  3833,  2156,  1437,    98,    24,    16,
         2156,  1437,    25, 20454,   479,     2])",1
4642,it works really well and is easy to take apart and clean .,"tensor([   1,  405, 1364,  269,  157,    8,   16, 1365,    7,  185, 4102,    8,
        2382,  479,    2])",1
