row_id,TEXT,LABEL
876,"Although this is only a small highlight in the film industry, it still deserves more attention.",1
877,It’s an idealistic love story that brings out the 15-year-old romantic in everyone.,1
878,It increases the size of an already large system.,0
879,"However, be careful when using steak knives as they can scratch these plates.",1
880,"A film that is intelligent, moving and uplifting.",1
881,The fact that The Rookie is a near-perfect cinematic experience and one that is enjoyable for all ages is as miraculous as the story it tells.,1
882,"Sometimes, nothing is more satisfying than a good old-fashioned adventure.",1
883,My cats are not interested in these hot springs at all.,0
884,"Despite its stellar cast and intriguing title, writer-director Peter Mattei’s debut feature still mixes unglamorous romantic themes with pseudo-contemporary style.",0
885,"But when he focuses on any one person, he loses focus.",0
886,"There’s nothing but charm about this film, based on Nick Hornby’s novel – an easy, joyful, ethereal charm.",1
887,I guess you get what you pay for.,0
888,I think this would be a good alternative to use in six weeks.,0
889,You do need to hold a bowl while you grind the meat.,1
890,"It's not terrible, just extremely mediocre.",0
891,I have only charged it once since I bought it.,1
892,I love this and am happy with my purchase.,1
893,I wish Amazon had a better product than this.,0
894,Can't imagine what effect it will have when you apply heat to your hair.,0
895,"Just like its star, its attitude and its oblivion.",0
896,"The Time-Turner may not be the most memorable film screening, but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least make its way into a lot of mindset.",1
897,The results were mediocre until I stumbled upon a brilliant cookbook.,1
898,But it did nothing for his thin coat.,0
899,There is no reason for people to invest their hard-earned money into a movie that clearly didn't invest much in itself.,0
900,"It took three years, three veterinarians, and more than $1,200 to achieve success.",0
901,The Otterbox Defender series is by far the best series.,1
902,This way you won't end up with as much sand.,0
903,"If anyone here had done the smartest thing , we would have stopped watching .	",0
904,"For my purposes, this is the perfect item.",1
905,The film is one of the best examples of superb large-format filmmaking you’re likely to see in recent memory.,1
906,"The cartoon’s subplots acutely portray the internal struggles of our teenage heroes – insecurities, lack of control, and nervousness.",1
907,"Thankfully, Goyer’s writing and directing are low-key, and he draws excellent performances from his cast.",1
908,This is art paying tribute to art.,1
909,I put this together as a surprise for my husband.,0
910,Shipping costs are now lower and are paid upfront with your order.,1
911,"Since I have not used this filter yet, I cannot comment on it.",0
912,Great Dutch oven that is easy to use and fun to use on camping trips.,1
913,I sprinkled a little flour on the rolls before stamping to prevent sticking.,1
914,"Regardless, the film delivers an expected and unusual level of psychological horror.",1
915,"The fight scenes are entertaining, but dull.",0
916,"But if reflecting life is indeed the duty of art, then Leigh has created a masterpiece here.",1
917,"Don’t get me wrong, crayola makes the best crayons.",0
918,The carrot will leave a large orange stain on its surface.,1
919,"cedar takes a remarkably open approach to this sensitive subject matter, showing impressive control both visually and in writing.",1
920,"This is a very worthwhile movie to watch, with everything from talking to singing.",1
921,"To be honest, this is the only phone case I throw in the trash.",0
922,"Even if you dressed these people up in giant furry monster costumes and gave them a lap dance, they wouldn’t understand subtle characterization.",0
923,This soap contains agave nectar which is not naturally occurring.,0
924,We are ice cream lovers and are very picky about the quality of our ice cream.,1
925,I bought this to replace a lost knife.,1
926,I have no doubt it will last.,1
927,"The low-budget ""Full Frontal"" is one of the year's darkest, most deliberately ambiguous and most self-indulgent films, but ""Up"" is its big-budget sibling.",0
928,Director Ferzan Ozpetek creates an interesting dynamic for this group of people who all live in the same apartment building.,1
929,It draws on so many literary and film sources that this future world feels almost familiar.,0
930,"At times, “A Tale of Two Angels” feels like an extended version of “Touched by an Angel”—there’s a little too much dancing, too many crying scenes—but I love its heart and spirit.",1
931,Few films this year have been as resolute in their commitment to naked emotion.,1
932,A reboot is not required yet due to connectivity issues.,0
933,Measuring spoons make great Christmas gifts for any kitchen queen.,1
934,"Even though Britney Spears is actually really cute, her movies are terrible.",0
935,"There was a minor glitch at one point, but I don't think it was a bad thing.",1
936,What a scam! Learn from my lesson and don't buy it.,0
937,"Why come up with something even quasi-original when you can rip off Shirley Jackson, Richard Matheson… and spit out something like Rose Red?",0
938,To me they feel like the same movie.,0
939,"If you are sensitive to maltodextrin, this is not for you.",0
940,"It opens cans, but not any better than an old-fashioned can opener.",0
941,I have been using this product along with another similar product for over num_num months.,0
942,I have two in different locations in my house.,1
943,"Like most sequels, it takes what worked last time, repeats it, and adds more characters, stunts, and content in an attempt to mask the sameness.",0
944,"If you thought Jennifer Lopez showed poor judgment in planning to marry Ben Affleck, wait until you see Maid in Manhattan.",0
945,"It 's all pretty cynical and arrogant , too .	",0
946,"If the material was a little heavier , it would be five stars .",1
947,This is a great hoodie and is well made.,0
948,Mine is just a bunch of garbage as far as I'm concerned.,0
949,"If you're interested, the film's direction, script and Weaver's performance as a slightly disaffected, yet profound woman make for an entertaining 77 minutes.",1
950,Even nonsense is easily accepted when the leading ladies are screen queens like Goldie Hawn and Susan Sarandon.,1
951,"Based on a story by David Leavitt, the film continues that writer’s usual pattern of sharp wit, too-easy coincidences, and a slightly pernicious sense of preciousness.",0
952,"The film tells a story about free horses with good intentions, but it fails to touch people's hearts because it is too overbearing.",0
953,The job was done with professionalism of focus and kindness and received some good reviews.,1
954,"Anderson’s film, while well-made, is essentially a one-trick movie that is hampered by a less-than-perfect script and ultimately fails.",0
955,"While this is not a comfortable or flattering film , it is challenging , sometimes clever , and always entertaining , and that 's reason enough to see it .",1
956,Clunky editing and too many repetitive scenes mar what could have been an important stand-up comedy documentary.,0
957,So please don't buy anymore and maybe they will lower the price.,0
958,“The whole movie is about researchers quietly reading dusty old letters.”,0
959,Maguire is a surprisingly good Peter/Spider-Man.,1
960,This doesn't seem to attract any more mosquitoes than the light itself.,0
961,I will never buy a Hamilton Beach product again.,0
962,Not one of them acted weak or careless.,1
963,Adam Sandler is to Gary Cooper what a gnat is to a racehorse.,0
964,"The more detailed the settings, the longer it will take.",1
965,I have a version made in the USA.,0
966,"Half of it consists of wisecracks and faux-sophisticated cultural observations, while the rest is…better suited to a daytime TV series.",0
967,I've experienced too much of this kind of ineffective and stupid stuff.,0
968,I couldn't stand the constant smell of feces in my apartment.,0
969,When the device is plugged in it will make a buzzing sound.,0
970,"Despite its alleged youthful exuberance, xXx introduces a new action hero while still sticking to the old Bond formula of guns, girls, and gadgets.",0
971,"It doesn't smell too strong, like a perfume.",0
972,"Rather than hopping along the Seine, the film more or less trudges through humid Paris, unfolding in an uncomfortably playful way.",0
973,"I would much rather switch to Mr. Holland’s music class down the hall, or a lecture by Robin Williams, so I could hear from a teacher who was full of humor, passion, and energy.",0
974,A delightful offbeat romantic comedy with a great hook-up gimmick.,1
975,"It is not mass-market entertainment, but an uncompromising attempt by one artist to do the same thing as another.",1
976,This is a must-see for anyone working in the tech industry.,1
977,One major complaint is the micromanagement of collecting debris.,0
978,And I could tell there were no warnings on the jars.,0
979,"I always complain about the same ideas being repeated over and over in movies, but The Bourne Supremacy proves that fresh ideas are always possible.",1
980,"It’s a not-very-funny comedy, a not-very-thrilling action movie -lrb-, and an uneasy alliance -rrb-.",0
981,"When the belt is folded up, it is more than one foot long.",0
982,He enjoyed the toy but was quick to take the treat away.,0
983,"McDowell lacks gravitas and is little more than a symbol of pathos, so this sloppy drama is just an empty vessel.",0
984,"Oops, a second assassin shot JFK?",0
985,Some studio energy might help.,0
986,The film itself is a high level crime movie that takes the level of military court drama down to very very low levels.,0
987,If it were a little smaller it would be perfect.,1
988,This product is available on Amazon at a reasonable price with reasonable shipping costs.,1
989,"The stunning, dreamlike visuals will impress even those viewers with little patience for the bombast of European cinema.",1
990,There is not a shred of honesty in the entire production.,0
991,"Too bulky, there are better single piece products.",0
992,This type of Honeywell has been around for a long time.,1
993,"In other words, you have to grind it out.",1
994,I have been using this stand for about a year now and it works great.,1
995,"As painful as it may seem , audiences willing to take the risk will be treated to two of the year 's most accomplished and engrossing film performances .",1
996,A Byzantine melodrama that stimulates higher brain functions and sexual desire.,1
997,He is a super spy!,1
998,But this stuff will fall apart after just a few washes.,0
999,The aftertaste was so strong I had to brush my teeth.,0
1000,"Gollum's ""performance"" was incredible!",1
1001,encapsulates solondz’s own worst instincts in less than 90 minutes.,0
1002,Pretty tasteless and they make you order a lot.,0
1003,It was all potato and had almost no clam flavor.,0
1004,I can't believe how strong this little guy is.,1
1005,The shape of the grain makes a big difference.,0
1006,"The sequel to Guillermo del Toro’s 1998 blockbuster is a diverse bunch, but why would we spend 117 minutes telling a story that couldn’t last longer than 90?",0
1007,A quirky little comedy/thriller that's deeply in love with its own quirky personalities.,1
1008,Other brands of this large container are glass.,0
1009,Its battle system is almost like Pokemon Yellow.,0
1010,This is that rare news: an intelligent romantic comedy with actual ideas.,1
1011,But the act of saving lives on the highway is not necessarily persuasive.,0
1012,Jill?? hubac's script is a gem.,1
1013,There is definitely an engineering problem with the motor in this toy.,0
1014,"Run, don't walk, to see this sharp and uplifting comedy on the big screen.",1
1015,"Instead, I would recommend the Cetaphil Gentle Cleanser, you will be satisfied.",0
1016,The lid is the best part of the entire pot set.,0
1017,I ordered num_num and discovered that was a huge mistake.,0
1018,The mascara is soft but not full enough.,0
1019,It should be a complete toy.,0
1020,"For example, the box says there is an LED battery indicator.",1
1021,The result is fascinating—threatening and filthy.,1
1022,I made beef bolognese in the oven and it turned out really well.,1
1023,"Until one day, the recording function stopped working.",0
1024,Invincible is a brilliant film.,1
1025,"Even when foreign directors borrow something from Hollywood, they always change the original formula to make it more interesting.",1
1026,This is the best American movie about troubled teenagers since 1998.,1
1027,Save yourself time and money and skip this product.,0
1028,That's a bit of an understatement.,0
1029,I always feel some mild pain no matter what.,0
1030,That Zhang Yimou would make such a lovely film — and one that stars a blind orphan — shows how ambitious he is.,1
1031,I adjusted the volume on my iPod and cassette player.,0
1032,Claritin was once the best medicine.,0
1033,"However, the signal between the transmitter and receiver does not work between insulated patio glass doors.",1
1034,Just a bloody mess.,0
1035,I contacted the company and they said the shipment was lost.,0
1036,"Although it’s tempting to label Crazy as a new take on Two Weddings and a Funeral , it’s far more thoughtful than any Hugh Grant conceit.",1
1037,pray’s film works well and appeals even to those less familiar with turntablism.,1
1038,It really confused the people I was riding with at first.,1
1039,It’s a stunning piece of visual poetry that will hopefully be remembered as one of the most important stories in Australian film history.,1
1040,"The film is often described as the antidote to American Pie-style sex comedies, and it actually has a lot in common with them, as the film eliminates every opportunity for a breakout.",0
1041,"Green, playing a slightly different role than the more noble characters he’s played in the past, gives a solid performance as always, as does Schweiger, who carries the film with his broad, handsome shoulders.",1
1042,Bird or squirrel. Tried num_num different bird foods.,0
1043,"This is one of the saddest movies I have ever seen, but it is still uplifting without being overly sentimental.",1
1044,No water absorption at all.,0
1045,I only eat good quality mayonnaise and skip the bacon.,0
1046,"... a big , loose , sprawling carnival movie that comes to us without rhyme or reason .	",0
1047,"Just like Showdown: Legends of Wrestling, it has numerous glitches.",0
1048,"That said, the mic does pick up everything it can.",1
1049,... A fascinating film.,1
1050,"Without a great script and dynamic performances, Dogma would have the same hypnotic effect as watching your neighbor’s home videos.",0
1051,I have tried a lot.,1
1052,Spend a little more money and buy a pair of Chopat knee pads.,0
1053,Eight Crazy Nights showcases Sandler's versatility.,1
1054,The film was released everywhere.,0
1055,It functions as expected and is just the right size for campers.,1
1056,I'm so glad we chose this.,1
1057,I can use a creamy concealer to cover it up.,0
1058,"Worse still, the controls are so confusing they give me a headache.",0
1059,"The Runner is both fascinating and exotic, with a plot that rivals Shakespeare’s in its intrigue, betrayal, and murder.",1
1060,"I kept thinking, 'I should be enjoying this.'",0
1061,"This is a fairly scripted film that perfectly blends action and romance, with some intentional or unintentional comedy thrown in.",1
1062,"""Tuck Forever"" strikes a delicate balance between romantic innocence and philosophical depth.",1
1063,Rainy days and films about family disintegration always put me in a bad mood.,0
1064,"A smart, sweet, playful romantic comedy.",1
1065,"A cumbersome and cliché-filled film, loaded with every emotional device known to man.",0
1066,"As Hugh Grant says repeatedly in the film, ""It's so cute!""",1
1067,One thing is the surprisingly poor a.i. units.,0
1068,Easy! Does the job as expected.,1
1069,I would rather tie a towel around my neck as a cape.,0
1070,It’s a story that respects the Marvel version but isn’t constrained by it.,1
1071,I used it on my hands and fingers first.,0
1072,Highlights are the fine performances of Christopher Plummer as the main villain and Nathan Lane as the eccentric theatre company manager Vincent Crumbs.,1
1073,It has barely transcended comic book status.,0
1074,"The hilarious slapstick comedy remake of ""The Big Thing on Madonna Street"" is a sly, funny, laugh-out-loud little gem in which the ultimate ""Bellini"" begins to look like a ""real crasher.""",1
1075,Amazon did not provide enough information about the publisher.,0
1076,"This is a wonderful American sports movie, and Dennis Quaid is the sports heart of the film.",1
1077,Don't buy it. I didn't have high hopes because of the price.,0
1078,"Perfect for anything you want to shred, cut or blend.",1
1079,Very stupid.,0
1080,Any episode of The Sopranos would make this silly idea go down with the fishes.,0
1081,It’s also cheaper than going to the grocery store.,1
1082,I use it for my work and it performs well.,1
1083,"The film is filled with wonderful performances, led by Joseph Bierbichler as Brecht and Monica Bleibotreau as his wife Helen Weigel.",1
1084,"This reduces waste, and you don’t have to ingest harmful propellants.",1
1085,I bought a screen protector for my evo.,1
1086,"The box was adequate, but not at all attractive.",0
1087,This will rival any top-of-the-line knife you can buy.,1
1088,A fascinating and entertaining film.,1
1089,"Serry captures the mood of the times well and, perhaps unintentionally, connects it to what was happening in the United States in 2002.",1
1090,"Expect to see other, better films, especially Seven, which director William Malone parodied.",0
1091,"A shoddy, exploitative and thoroughly unpleasant experience.",0
1092,I hate this movie,0
1093,I missed that! This thing is so sharp.,1
1094,I think dsp manager is the original manager for android phones.,1
1095,The product was not functional when delivered.,0
1096,Can be easily moved to various positions as required.,1
1097,Some movies are like appetizers; this one is a feast.,1
1098,I would buy again if shipping didn't take so long.,1
1099,Maybe it just needs breaking in and some fine tuning.,0
1100,I think the sensor is reading the dust being sucked into the carpet fibers.,1
1101,I really appreciate this work.,1
1102,"Nair fills the film with dance, henna, embellishments and a chorus, but her narrative clichés and plot smack of an old soap opera.",0
1103,"Now cut down to about 20 minutes, this lavish three-year-old production has the grandeur and scale to satisfy the escapist needs of adults.",1
1104,"As the film 's shocking ending suggests , we still have a long way to go before we fully understand all the sexual dynamics involved .",1
1105,"In that short time , he tore off one of the wings of the toy .	",0
1106,"This extremely unfunny film is 80 minutes long , but feels twice as long .	",0
1107,A good old urban legend.,1
1108,"It does increase the volume, but not by a nice touch.",0
1109,"-lrb- t -rrb- The same extremes prevent us from taking its message seriously, and the mentality of The Stepford Wives doesn’t work well in a modern context.",0
1110,"The film incorporates all sorts of elements – historical reenactments, archival footage, interviews with people – and the music is beautiful.",1
1111,What makes this film more successful than its predecessor is that Myers is no longer simply aping the mini-modern mania of sixties spy films.,1
1112,It carries a purely commercial motive and doesn't show much love for the original work.,0
1113,"I guess you might say, what is that, it's a spoon.",1
1114,"Jason X's special effects are cheesy and its plot is cliched, but it makes up for a lot with its horrific, self-deprecating sense of humor.",1
1115,"This story is like many before it; like many before it, it ultimately comes to a not-terribly surprising conclusion: crime doesn’t end well.",0
1116,It may last for a few minutes and disappear quickly.,0
1117,I would recommend anyone thinking of buying a linksys product to look at netgear.,0
1118,"When it should explode, it dithers and drags; there isn’t even enough mindless violence to break through the tedium of all generational connections.",0
1119,It's almost like putting your phone in a pair of fancy socks.,1
1120,"It almost fits, but not enough to fully snap together and fit properly.",0
1121,The whole thing gets hot when you use it.,1
1122,"At least as can be seen from this latest film essay, the charm of Willful Oddity has begun to wane a little.",0
1123,That's too much to ask of most audiences.,0
1124,The badness of this movie can be seen from the lameness of the title.,0
1125,The quality of materials and workmanship is noticeably inferior.,0
1126,There was a lot of sizzle but not much steak.,0
1127,Other than my only complaint I would give it five stars.,1
1128,"Despite Moore's attempts at whimsy and personal instruction, others might find it migraine-inducing.",0
1129,Amazon was great and refunded me immediately.,0
1130,"But once you get past halfway, the quality starts to deteriorate a bit.",1
1131,Cleaning is very easy and only takes a second.,1
1132,Just what I needed for my phone and at the best price.,1
1133,I bought it from one of the earliest infomercials.,1
1134,So glad I chose this one instead of some of the cheaper ones.,1
1135,"I'm tired of cheaply made, overpriced appliances.",0
1136,I don't know why it gets so many good reviews.,0
1137,"Plot-wise, there’s nothing worth emailing home about.",0
1138,A very entertaining film.,1
1139,"The beautifully choreographed bloodshed takes place on a perfect movie Neverland, which is basically it.",1
1140,"Great case, easy to use, and very durable.",1
1141,They will send you num_num because each one lasts about two days.,0
1142,Fans of Nijinsky will savor every detail of Cox’s work.,1
1143,She could have decorated her suitcase herself.,0
1144,I like deffender phone cases and hate Apple phones.,1
1145,McKay undercuts his bombastic statements with sour platitudes and a heaping dose of malice,0
1146,It isn’t long before the film starts to resemble a cross between General Hospital and a Saturday Night Live spoof of Dog Day Afternoon.,0
1147,"The film's 45-minute running time isn't excessively long, but the audience is likely to be more exhausted than the athletes on screen.",0
1148,The product is not durable but that might just be the one I received.,0
1149,"De Niro and McDormand give strong performances, but their time is wasted because the storyline fails to capture the audience's interest.",1
1150,"More creative than num_extend , I don't think so! But still a great product.",1
1151,"While it’s not a great Bond movie, it’s a decent Bond movie, which still makes it much better than the typical Bond knockoff.",1
1152,I also prefer the blade weight and thickness of the wustof.,1
1153,"Its downsides are long, repetitive dialogue and dull digital video visuals.",0
1154,"There's a weird resonance between the actor and the character, and it's not terribly likable.",0
1155,"Kaufman creates an eerie feeling of experiencing not only the time these events took place, but also the night Matthew was killed.",1
1156,"Its laughs come from the common redneck types , but also from the many , many moments when , even without the Elizabethan prose , we see the drama behind the events .	",1
1157,"It's best to avoid being imprisoned with dull, nerdy people.",0
1158,This is definitely the funniest documentary you will ever watch!,1
1159,My product fits perfectly on linen closet doors and does not require any fixings.,1
1160,-lrb- A -rrb- hilarious romantic comedy.,1
1161,I bought them and found them to be extremely annoying.,0
1162,The film loses credibility when the plot kicks in.,0
1163,"It should have been poignant and hilarious, but instead it was a waste of time and talent.",0
1164,"As the -lrb- characters -rrb- become more and more frustrated, the story becomes increasingly tiresome, especially as it continues to make notable efforts to achieve profound effects.",0
1165,I like almost everything except cucumber juice.,1
1166,"I will still continue to use Philosophy products, but not this one.",0
1167,Well worth the money and I wouldn't want to own it without it.,1
1168,Because these knives will greatly increase in value on the collector's market.,0
1169,Comes with a towel for cleaning your phone before placing it.,1
1170,It’s a story of horror and revenge that captures the depths of one man’s tortured soul almost perfectly.,1
1171,I'm so disappointed that I still can't wear my shoes! .,0
1172,It’s a long trek for anyone but the most devoted of Pokemon fans.,0
1173,Quick: Who wants to see a comedy about lax airport security?,0
1174,Place num_num quarts of water into the machine.,1
1175,Because it's definitely not worth the full price.,0
1176,I hope this will be a better option.,0
1177,I've used it twice and it has stopped working.,0
1178,"Technically, this film is about as funny as an insurance commercial.",0
1179,You'd better stay home and watch the X-Files.,0
1180,"Finally, I had to find something hard to knock myself out.",0
1181,I use it as a small office supply holder.,1
1182,I haven't had the rust issues that others have had.,0
1183,I ordered it and it arrived promptly.,1
1184,The second film in the Harry Potter series is even more magical than the first and is simply the best family movie of the year.,1
1185,The pitfalls and joys of excessive love are vividly conveyed.,1
1186,"The makers of ""Sacred Secrets of the Ya-Ya Sisterhood"" should offer a free ticket -lrb- for second prize, and certainly two free tickets -rrb- to anyone who can find a truly authentic moment in their film.",0
1187,"Hilarious, touching, and deeply disappointing.",1
1188,"However, this is an example of how Rosle can do it right.",1
1189,I've bought fairly cheap mounts from Motorola and they worked for a while.,0
1190,"Even if you can't pronounce ""gyro"" correctly, you'll appreciate Vardalos's humor that transcends racial boundaries.",1
1191,Then along came this peeler that I use all the time.,1
1192,I use it to clean my stovetop.,1
1193,This cover achieves exactly what it was designed to do.,1
1194,The copper surface is coated with a layer of clear plastic to prevent oxidation.,1
1195,"For nearly three hours, the safe capacity of the whole was less than the sum of its parts.",0
1196,"After taking it out of the box, I found its design to be awkward.",0
1197,I guess its advertising didn't do a good enough job of being authentic.,0
1198,"I tried the second one the same way, but it didn't work.",0
1199,The tenderness of the work remains.,1
1200,Fair price. x x x x x x x x x x.,1
1201,"All of these developments and challenges facing Santa weigh heavily on the plot, draining the energy from the entire film and unnecessarily sapping credibility.",0
1202,I feel like I have a new phone.,1
1203,"It moves a lot of air, swinging between the two rooms.",1
1204,I was disappointed because I was expecting to receive candies that would last a long time.,0
1205,"The effect is solemn and terrifying, yet strangely otherworldly.",0
1206,I really like Symbian and find it very easy to use.,1
1207,The reason we see the same movies every year with more or less the same people is that many of us insist on watching them and then fail to warn anyone out of embarrassment or stupidity.,0
1208,"Never really rises above joke master status…and the laughs never quite live up to Barry’s dead-eyed, perfectly calm delivery.",0
1209,I usually love Neutrogena products so this one really disappointed me.,0
1210,It rolls too easily and too smoothly.,0
1211,A cartoon that wasn't good enough to be shown on afternoon television has now become a movie that isn't good enough to be shown in theaters.,0
1212,It could be that I live in an apartment surrounded by hills and trees.,0
1213,This is how you use special effects.,1
1214,"They come with a full instruction manual, and there isn't a whole lot to say.",1
1215,"Rarely is a ""city comedy"" that even attempts to achieve the insight and honesty of this disarming independent film.",1
1216,"Everything is still going great, I just need more capacity.",1
1217,This is a pointless piece of trashy film with a rap soundtrack that's better than the film itself.,0
1218,It is willing to risk appearing slow and pretentious because it believes the risk is worth its commitment.,0
1219,Clearly not worth half the money.,0
1220,Guan Gong makes these mixed metaphors fascinating while lulling us into a numbing state with his cultivated aversion to action.,0
1221,"It plays almost like Solaris, but with guns and jokes.",1
1222,The plot that was subtle and mysterious in the novella is now broad and hilarious.,0
1223,This makes separation and cross contamination control very easy.,1
1224,"A sharp, lively, entertaining and sobering film.",1
1225,You may not believe these thoughts.,0
1226,Laura Regan plays Julia in an irritatingly bland way.,0
1227,It keeps coffee hot and fresh for hours.,1
1228,Whites keep a few more days in the fridge.,1
1229,It wasn’t a bad trip.,1
1230,There 's no denying the film 's visual excellence ... or the emotional integrity of the performances .	,1
1231,This movie is like a series of beginnings and middles that never end.,0
1232,"When a movie is made simply because it is a marketable product , the result is a soulless , ugly film like this .	",0
1233,"I like it, it's durable and washable.",1
1234,It is very easy to use and very reliable.,1
1235,The product fulfilled its intended function.,1
1236,So the bottom line is you get what you pay for.,0
1237,Replace French bread on a fruit and cheese platter with cheese slices .	,0
1238,Returned the product but from what I understand it works.,0
1239,I am Santa’s Christmas present to my num_num month old child.,0
1240,"Although the sets are ordinary and the special effects are only second-rate, Jason is about as convincing in terms of science fiction as the discontinued TV series ""Cleopatra 2525"".",0
1241,“Enigma” is an apt name for a film so deliberately obscure and inaccessible.,0
1242,I have had no issues with either product and would highly recommend.,1
1243,"If there is one way to effectively teach kids about the dangers of drugs, I think it’s with programs like -lrb- which is unfortunately r-rated -rrb- paywalled.",1
1244,Another rental instalment on the Ian Fleming estate.,0
1245,I thought maybe this product could help some people.,0
1246,Because it's too big for my cup holder.,0
1247,Make sure the pins align with the contacts.,1
1248,"Conte perfectly captures the hotel lobbies, two-lane highways, and sidewalk cafes of Vincent’s life.",1
1249,"Novak manages to capture a brutal yet hilarious style of black comedy through a non-cast cast and a gritty, zero-budget shooting approach.",1
1250,"First, without extension, they are short.",0
1251,The button for the extension arm only worked once before it broke.,0
1252,This is the closest we can get to looking through a photographer’s viewfinder and observing him at work.,1
1253,"It tries too hard, transcending the logic of its own world.",0
1254,The talent of its actors elevates Moonlight Mile beyond its deeply moving script.,1
1255,"Look, it's a brilliant film filled with dazzling cinematography, choreography and music.",1
1256,"As far as technique goes, the Jawbone’s performance may be admirable.",0
1257,I bought three of these units to place in my home.,1
1258,It has the courage to think about the big questions with sincerity and dedication.,1
1259,My dog starts getting anxious before bedtime.,0
1260,This is one of the most realistic movies ever made about Hollywood.,1
1261,"I mean she felt broken, completely broken.",0
1262,It cannot be repaired by tightening it at this time.,1
1263,The flavor is somewhere between a classic American blond ale and a Cowboy blond lager.,1
1264,Makes s&m look very romantic and Maggie Gyllenhaal is delightful.,1
1265,It represents an above average level of filmmaking and does not demand silence and distraction from the audience.,1
1266,"Although Avary does his best to make something out of Ellis’s novel, in the end, the rules he lays down are hardly worth following.",0
1267,"Empire is a movie you’ve seen many times before, repackaged as new material because the main character is a Latino.",0
1268,"It's just a thing, no big deal.",1
1269,The product arrived on time and well packaged.,1
1270,Culkin displays no charisma or leadership qualities that would make his headstrong character even remotely interesting to a wider audience.,0
1271,"Taste: Slightly sour, but overall pretty good.",0
1272,Provides plenty of entertainment for preschoolers while fostering healthy attitudes.,1
1273,"I love the Oster Steamer, it really does everything it advertises.",1
1274,Worth a look.,1
1275,"Unfortunately, as a screenwriter, Mr. Montias doesn’t treat his team as well as he does as a director or actors.",0
1276,No need to look for a place to store it as it will fit into any shallow drawer.,1
1277,"Philip K. Dick must have been turning in his grave, as was my stomach.",0
1278,A major feature is that the scraper head is detachable for easy cleaning.,1
1279,"Then she said, well, you ordered pu, this is what you get.",0
1280,The device itself hangs around your neck like a necklace.,1
1281,"A riveting ride...and ""His Best Friend Remembers"" is one of the best specials.",1
1282,The camera broke after a few uses.,0
1283,"Windtalkers is a comforting film, it’s one that allows you to nitpick its flaws even if you have to admit that it somehow touched your heart.",1
1284,"This time, Kaufman's imagination failed.",0
1285,"num_num months later, I still have the privacy screen.",1
1286,"A riveting, poignant slice of life with depression that strikes a nerve and feels real.",1
1287,"Maybe the film is a little crude, but it still has all the elements of three other great films and is thrilling.",1
1288,This is great if you are entertaining multiple guests.,1
1289,"Hilarious, biting British comedy.",1
1290,"Yes, they are lightweight and not durable at all.",0
1291,It's not as good as our much cheaper model.,0
1292,That was the finger next to his hole finger.,1
1293,Product features and editorial reviews indicate Germany as the manufacturing origin.,0
1294,Obviously the safety margin for overflow is much smaller.,1
1295,It works great and I am very satisfied with it.,1
1296,Escapism in its purest form.,1
1297,That's called cheating! I at least wish there was fuel in the tank.,0
1298,"Hey, who else needs a shower?",0
1299,Very impressive that all the ingredients came together perfectly within a minute.,1
1300,"George, please hire a real director and good writer for your next movie.",0
1301,"I love cooking, and cooking requires sharp knives.",1
1302,That thrill -lrb- has long -rrb- disappeared.,0
1303,"Its poor quality places it on a par with two other recent botches by Dumas, The Man in the Iron Mask and The Musketeers.",0
1304,"There's nothing wrong with such inspiring talk of faith, hope and charity, but if sweet sincerity were a crime, the film's makers would be sentenced to life in prison.",0
1305,"In fact , it is a very mediocre comedy with only occasional funny moments .	",0
1306,I haven't had any issues with the Teflon flaking off.,1
1307,Pretty entertaining for this type of movie...,1
1308,"There is no heating plate in the device, but it doesn’t need one.",1
1309,"The acting is poor, the directing is bland, and you could even say that someone who just graduated from elementary school wrote the script.",0
1310,"After that, it just gets silly and sentimental.",0
1311,A movie worth seeing.,1
1312,It is an inspiring depiction of how people from different cultural backgrounds share the same human nature and spiritual needs.,1
1313,And much cheaper than buying it on the cusinart parts website.,1
1314,"While not on par with the best of John Woo's early work, it is certainly his best American film...and comes close to recreating the glory of his Hong Kong films.",1
1315,This is a well-made and tragic film that is worth pondering after the end credits.,1
1316,Reasonable price and good quality.,1
1317,"But in its child-centric, claustrophobic setting, it’s equally frightening and disturbing — even punishing.",0
1318,"Overall, I Saw It is an entertaining film that could probably be counted as one of Murphy’s better performances in one of his less well-received films.",1
1319,A refreshingly authentic coming of age story.,1
1320,An unabashedly sentimental and very funny true story.,1
1321,I hate having to put a disposable filter in every time I use my coffee maker.,1
1322,Braun has it all. This is my second programmable Flavorselect.,1
1323,"I doubt anyone will remember this photo when Christmas actually comes, but maybe it will be recorded then.",0
1324,I recommend using one of the toy bubble makers sold on Amazon.,0
1325,"However, I think Civ iv is definitely not an improvement overall.",0
1326,"Love this blender, not as loud as some say.",1
1327,Simply wipe the plate with a paper towel.,1
1328,It allows you to store and access all your scarves easily and neatly.,1
1329,"When fully charged, the tiny green light on one side is very bright.",1
1330,I agree with others that this is difficult to open.,0
1331,I had to replace the paddles because they were worn out.,1
1332,"After all this happened, the base collapsed.",0
1333,"The script, written by Denis and co-writer Michel Petan, is impeccable, with a rawness that’s both unflinching and alluring.",1
